ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-02-06,1498.804264738197,-1277.613254302156,4068.248904169438,1498.804264738197,1498.804264738197,-234.82321628794273,-234.82321628794273,-234.82321628794273,419.7208184644881,419.7208184644881,419.7208184644881,-654.5440347524308,-654.5440347524308,-654.5440347524308,0.0,0.0,0.0,1263.981048450254
2015-02-07,1498.9216878255456,-1846.6482592738296,3444.6749063940642,1498.9216878255456,1498.9216878255456,-696.9196051071781,-696.9196051071781,-696.9196051071781,21.485158002735535,21.485158002735535,21.485158002735535,-718.4047631099136,-718.4047631099136,-718.4047631099136,0.0,0.0,0.0,802.0020827183675
2015-02-08,1499.0391109128943,-1803.1494118848257,3584.1745901222926,1499.0391109128943,1499.0391109128943,-582.7769292306526,-582.7769292306526,-582.7769292306526,203.64879672878197,203.64879672878197,203.64879672878197,-786.4257259594347,-786.4257259594347,-786.4257259594347,0.0,0.0,0.0,916.2621816822417
2015-02-09,1499.156534000243,-1813.1896165888063,3809.0089139899214,1499.156534000243,1499.156534000243,-445.4511798482942,-445.4511798482942,-445.4511798482942,411.610426501437,411.610426501437,411.610426501437,-857.0616063497313,-857.0616063497313,-857.0616063497313,0.0,0.0,0.0,1053.7053541519488
2015-02-10,1499.2739570875917,-2149.8164940445313,3177.9002778279887,1499.2739570875917,1499.2739570875917,-1100.6973272380164,-1100.6973272380164,-1100.6973272380164,-172.03488485469887,-172.03488485469887,-172.03488485469887,-928.6624423833179,-928.6624423833179,-928.6624423833179,0.0,0.0,0.0,398.5766298495753
2015-02-14,1499.7436494369867,-2434.037936597423,2989.360065926583,1499.7436494369867,1499.7436494369867,-1168.7252008497856,-1168.7252008497856,-1168.7252008497856,21.48515800413457,21.48515800413457,21.48515800413457,-1190.21035885392,-1190.21035885392,-1190.21035885392,0.0,0.0,0.0,331.0184485872012
2015-02-15,1499.8610725243354,-2297.322394881973,3159.4175733638995,1499.8610725243354,1499.8610725243354,-1037.291061970876,-1037.291061970876,-1037.291061970876,203.64879672836793,203.64879672836793,203.64879672836793,-1240.939858699244,-1240.939858699244,-1240.939858699244,0.0,0.0,0.0,462.5700105534595
2015-02-16,1499.9784956116841,-2078.0615616243326,3410.4165232996015,1499.9784956116841,1499.9784956116841,-871.1117833559819,-871.1117833559819,-871.1117833559819,411.61042650108396,411.61042650108396,411.61042650108396,-1282.722209857066,-1282.722209857066,-1282.722209857066,0.0,0.0,0.0,628.8667122557023
2015-02-18,1500.2133417863815,-3616.99945606013,1669.091719776787,1500.2133417863815,1500.2133417863815,-2374.9354783838126,-2374.9354783838126,-2374.9354783838126,-1040.4661540529532,-1040.4661540529532,-1040.4661540529532,-1334.4693243308593,-1334.4693243308593,-1334.4693243308593,0.0,0.0,0.0,-874.722136597431
2015-02-20,1500.448187961079,-2262.3654088415706,3416.1585870810995,1500.448187961079,1500.448187961079,-917.8721633539926,-917.8721633539926,-917.8721633539926,419.72081846409174,419.72081846409174,419.72081846409174,-1337.5929818180844,-1337.5929818180844,-1337.5929818180844,0.0,0.0,0.0,582.5760246070863
2015-02-21,1500.5656110484279,-2248.115761801127,2970.924193566521,1500.5656110484279,1500.5656110484279,-1298.0106014532012,-1298.0106014532012,-1298.0106014532012,21.48515800358144,21.48515800358144,21.48515800358144,-1319.4957594567827,-1319.4957594567827,-1319.4957594567827,0.0,0.0,0.0,202.5550095952267
2015-02-22,1500.6830341357763,-2378.981183823946,2986.4600634275835,1500.6830341357763,1500.6830341357763,-1084.4041444773725,-1084.4041444773725,-1084.4041444773725,203.64879672795394,203.64879672795394,203.64879672795394,-1288.0529412053265,-1288.0529412053265,-1288.0529412053265,0.0,0.0,0.0,416.27888965840384
2015-02-23,1500.800457223125,-1959.0703064773852,3300.6931514855505,1500.800457223125,1500.800457223125,-831.8114443066971,-831.8114443066971,-831.8114443066971,411.6104265015837,411.6104265015837,411.6104265015837,-1243.4218708082808,-1243.4218708082808,-1243.4218708082808,0.0,0.0,0.0,668.9890129164279
2015-02-25,1501.0353033978226,-3607.315150193464,1968.3263115904479,1501.0353033978226,1501.0353033978226,-2157.0210488737425,-2157.0210488737425,-2157.0210488737425,-1040.4661540528123,-1040.4661540528123,-1040.4661540528123,-1116.5548948209303,-1116.5548948209303,-1116.5548948209303,0.0,0.0,0.0,-655.9857454759199
2015-02-27,1501.2701495725198,-1574.3217208118947,3724.7506217324462,1501.2701495725198,1501.2701495725198,-525.5942745038714,-525.5942745038714,-525.5942745038714,419.7208184641419,419.7208184641419,419.7208184641419,-945.3150929680132,-945.3150929680132,-945.3150929680132,0.0,0.0,0.0,975.6758750686485
2015-02-28,1501.3875726598687,-2134.8054650932713,3408.80376342367,1501.3875726598687,1501.3875726598687,-824.5712973127245,-824.5712973127245,-824.5712973127245,21.48515800302829,21.48515800302829,21.48515800302829,-846.0564553157528,-846.0564553157528,-846.0564553157528,0.0,0.0,0.0,676.8162753471443
2015-03-01,1501.5049957472174,-1719.3750496075927,3822.813049220064,1501.5049957472174,1501.5049957472174,-536.0328976661813,-536.0328976661813,-536.0328976661813,203.64879672853903,203.64879672853903,203.64879672853903,-739.6816943947202,-739.6816943947202,-739.6816943947202,0.0,0.0,0.0,965.4720980810362
2015-03-02,1501.6224188345661,-1359.8327111342298,4125.925799481115,1501.6224188345661,1501.6224188345661,-216.24322652417553,-216.24322652417553,-216.24322652417553,411.61042650081555,411.61042650081555,411.61042650081555,-627.8536530249911,-627.8536530249911,-627.8536530249911,0.0,0.0,0.0,1285.3791923103906
2015-03-05,1501.9746880966122,-1335.745235052617,4058.8734434449043,1501.9746880966122,1501.9746880966122,-121.54612758694861,-121.54612758694861,-121.54612758694861,156.0358392099229,156.0358392099229,156.0358392099229,-277.5819667968714,-277.5819667968714,-277.5819667968714,0.0,0.0,0.0,1380.4285605096636
2015-03-06,1502.092111183961,-990.5091928656994,4600.7159821789965,1502.092111183961,1502.092111183961,257.68200577458407,257.68200577458407,257.68200577458407,419.72081846323124,419.72081846323124,419.72081846323124,-162.0388126886472,-162.0388126886472,-162.0388126886472,0.0,0.0,0.0,1759.774116958545
2015-03-07,1502.2095342713098,-1326.2831034980059,4149.662443730659,1502.2095342713098,1502.2095342713098,-28.636294614933277,-28.636294614933277,-28.636294614933277,21.48515800408007,21.48515800408007,21.48515800408007,-50.12145261901335,-50.12145261901335,-50.12145261901335,0.0,0.0,0.0,1473.5732396563765
2015-03-08,1502.3269573586583,-806.795734273188,4505.596845877004,1502.3269573586583,1502.3269573586583,260.11848963762174,260.11848963762174,260.11848963762174,203.64879672812503,203.64879672812503,203.64879672812503,56.469692909496715,56.469692909496715,56.469692909496715,0.0,0.0,0.0,1762.44544699628
2015-03-09,1502.444380446007,-842.1014012059039,4807.750151631975,1502.444380446007,1502.444380446007,567.7675758367511,567.7675758367511,567.7675758367511,411.61042650131526,411.61042650131526,411.61042650131526,156.1571493354359,156.1571493354359,156.1571493354359,0.0,0.0,0.0,2070.2119562827584
2015-03-10,1502.561803533356,-1242.292553186979,4241.209887502822,1502.561803533356,1502.561803533356,75.4825349949918,75.4825349949918,75.4825349949918,-172.03488485577688,-172.03488485577688,-172.03488485577688,247.5174198507687,247.5174198507687,247.5174198507687,0.0,0.0,0.0,1578.0443385283477
2015-03-12,1502.796649708053,-763.1462418534724,4716.678365791392,1502.796649708053,1502.796649708053,556.5263533777663,556.5263533777663,556.5263533777663,156.0358392078047,156.0358392078047,156.0358392078047,400.4905141699616,400.4905141699616,400.4905141699616,0.0,0.0,0.0,2059.3230030858194
2015-03-13,1502.914072795402,-355.56117984424463,5170.494050430871,1502.914072795402,1502.914072795402,879.9681645933144,879.9681645933144,879.9681645933144,419.7208184647062,419.7208184647062,419.7208184647062,460.24734612860834,460.24734612860834,460.24734612860834,0.0,0.0,0.0,2382.8822373887165
2015-03-14,1503.0314958827507,-710.426424943168,4744.194500109256,1503.0314958827507,1503.0314958827507,529.4801868837766,529.4801868837766,529.4801868837766,21.48515800352693,21.48515800352693,21.48515800352693,507.99502888024966,507.99502888024966,507.99502888024966,0.0,0.0,0.0,2032.5116827665274
2015-03-15,1503.1489189700994,-301.6673227600655,4977.0567876069745,1503.1489189700994,1503.1489189700994,747.0393812166524,747.0393812166524,747.0393812166524,203.64879672882222,203.64879672882222,203.64879672882222,543.3905844878301,543.3905844878301,543.3905844878301,0.0,0.0,0.0,2250.188300186752
2015-03-16,1503.2663420574481,-362.599451105628,5217.435372535062,1503.2663420574481,1503.2663420574481,977.9433345854038,977.9433345854038,977.9433345854038,411.6104265018149,411.6104265018149,411.6104265018149,566.3329080835891,566.3329080835891,566.3329080835891,0.0,0.0,0.0,2481.209676642852
2015-03-17,1503.3837651447968,-791.0147542654875,4701.9983172504935,1503.3837651447968,1503.3837651447968,404.9236592204101,404.9236592204101,404.9236592204101,-172.03488485191863,-172.03488485191863,-172.03488485191863,576.9585440723288,576.9585440723288,576.9585440723288,0.0,0.0,0.0,1908.307424365207
2015-03-19,1503.6186113194942,-644.1307130914446,4950.478522409923,1503.6186113194942,1503.6186113194942,718.9678854545186,718.9678854545186,718.9678854545186,156.03583920905456,156.03583920905456,156.03583920905456,562.932046245464,562.932046245464,562.932046245464,0.0,0.0,0.0,2222.5864967740126
2015-03-20,1503.7360344068431,-199.80451896069482,5200.747423742184,1503.7360344068431,1503.7360344068431,959.3519085316764,959.3519085316764,959.3519085316764,419.7208184637958,419.7208184637958,419.7208184637958,539.6310900678806,539.6310900678806,539.6310900678806,0.0,0.0,0.0,2463.0879429385195
2015-03-21,1503.8534574941916,-625.6912542210391,4996.839137957554,1503.8534574941916,1503.8534574941916,528.1589270719977,528.1589270719977,528.1589270719977,21.485158002973815,21.485158002973815,21.485158002973815,506.6737690690238,506.6737690690238,506.6737690690238,0.0,0.0,0.0,2032.0123845661892
2015-03-22,1503.9807571310744,-413.9578332360238,4932.897899693145,1503.9807571310744,1503.9807571310744,668.7986035263701,668.7986035263701,668.7986035263701,203.64879672840817,203.64879672840817,203.64879672840817,465.1498067979619,465.1498067979619,465.1498067979619,0.0,0.0,0.0,2172.7793606574446
2015-03-23,1504.1080567679574,-403.28552854304814,5125.526083838784,1504.1080567679574,1504.1080567679574,827.875623482814,827.875623482814,827.875623482814,411.6104265010469,411.6104265010469,411.6104265010469,416.26519698176725,416.26519698176725,416.26519698176725,0.0,0.0,0.0,2331.9836802507716
2015-03-24,1504.2353564048399,-980.5586549875901,4473.829039606323,1504.2353564048399,1504.2353564048399,189.2764737473376,189.2764737473376,189.2764737473376,-172.0348848522311,-172.0348848522311,-172.0348848522311,361.31135859956873,361.31135859956873,361.31135859956873,0.0,0.0,0.0,1693.5118301521775
2015-03-26,1504.4899556786056,-617.2329985273294,4678.372888023123,1504.4899556786056,1504.4899556786056,394.6328404533532,394.6328404533532,394.6328404533532,156.0358392097234,156.0358392097234,156.0358392097234,238.5970012436298,238.5970012436298,238.5970012436298,0.0,0.0,0.0,1899.1227961319587
2015-03-27,1504.6172553154881,-676.2722954669515,4772.164246866592,1504.6172553154881,1504.6172553154881,593.2794146138559,593.2794146138559,593.2794146138559,419.7208184628851,419.7208184628851,419.7208184628851,173.5585961509708,173.5585961509708,173.5585961509708,0.0,0.0,0.0,2097.896669929344
2015-03-28,1504.744554952371,-1246.6931626540568,4490.269304690144,1504.744554952371,1504.744554952371,129.31830083014196,129.31830083014196,129.31830083014196,21.485158004372906,21.485158004372906,21.485158004372906,107.83314282576904,107.83314282576904,107.83314282576904,0.0,0.0,0.0,1634.0628557825128
2015-03-29,1504.8718545892539,-813.6468440338502,4188.40900636177,1504.8718545892539,1504.8718545892539,246.31547371464552,246.31547371464552,246.31547371464552,203.64879672788203,203.64879672788203,203.64879672788203,42.66667698676348,42.66667698676348,42.66667698676348,0.0,0.0,0.0,1751.1873283038994
2015-03-30,1504.9991542261366,-1144.1416005537699,4551.044879880838,1504.9991542261366,1504.9991542261366,390.82083964722574,390.82083964722574,390.82083964722574,411.61042650154656,411.61042650154656,411.61042650154656,-20.789586854320763,-20.789586854320763,-20.789586854320763,0.0,0.0,0.0,1895.8199938733624
2015-03-31,1505.1264538630194,-1365.4371121221461,3935.8943063813326,1505.1264538630194,1505.1264538630194,-253.53662613255423,-253.53662613255423,-253.53662613255423,-172.03488485339412,-172.03488485339412,-172.03488485339412,-81.50174127916009,-81.50174127916009,-81.50174127916009,0.0,0.0,0.0,1251.5898277304652
2015-04-02,1505.3810531367849,-1246.532479433501,4572.1929163443765,1505.3810531367849,1505.3810531367849,-35.2174145039129,-35.2174145039129,-35.2174145039129,156.03583921097322,156.03583921097322,156.03583921097322,-191.25325371488609,-191.25325371488609,-191.25325371488609,0.0,0.0,0.0,1470.1636386328719
2015-04-04,1505.6356524105504,-1390.8200342503799,3844.606228222095,1505.6356524105504,1505.6356524105504,-259.78759328624966,-259.78759328624966,-259.78759328624966,21.48515800266996,21.48515800266996,21.48515800266996,-281.27275128891955,-281.27275128891955,-281.27275128891955,0.0,0.0,0.0,1245.8480591243008
2015-04-05,1505.7629520474331,-1470.0987375855698,4220.3854008158305,1505.7629520474331,1505.7629520474331,-114.29320627356503,-114.29320627356503,-114.29320627356503,203.64879672857933,203.64879672857933,203.64879672857933,-317.94200300214436,-317.94200300214436,-317.94200300214436,0.0,0.0,0.0,1391.469745773868
2015-04-06,1505.890251684316,-1051.2407853060486,4268.758287392285,1505.890251684316,1505.890251684316,62.72758423608411,62.72758423608411,62.72758423608411,411.6104265011935,411.6104265011935,411.6104265011935,-348.8828422651093,-348.8828422651093,-348.8828422651093,0.0,0.0,0.0,1568.6178359204
2015-04-07,1506.0175513211987,-2072.4936993315355,3639.4094689847216,1506.0175513211987,1506.0175513211987,-546.2038727888914,-546.2038727888914,-546.2038727888914,-172.0348848541318,-172.0348848541318,-172.0348848541318,-374.16898793475946,-374.16898793475946,-374.16898793475946,0.0,0.0,0.0,959.8136785323072
2015-04-09,1506.2721505949642,-1593.4368800729499,4155.026989392937,1506.2721505949642,1506.2721505949642,-252.75856851875736,-252.75856851875736,-252.75856851875736,156.03583920943612,156.03583920943612,156.03583920943612,-408.7944077281934,-408.7944077281934,-408.7944077281934,0.0,0.0,0.0,1253.5135820762068
2015-04-10,1506.3994502318471,-1127.8736984742516,4252.727644681098,1506.3994502318471,1506.3994502318471,0.7638212888555298,0.7638212888555298,0.7638212888555298,419.7208184639141,419.7208184639141,419.7208184639141,-418.9569971750585,-418.9569971750585,-418.9569971750585,0.0,0.0,0.0,1507.1632715207027
2015-04-11,1506.5267498687297,-1605.5928906497409,3963.014432393338,1506.5267498687297,1506.5267498687297,-403.5890024485375,-403.5890024485375,-403.5890024485375,21.4851580032666,21.4851580032666,21.4851580032666,-425.0741604518041,-425.0741604518041,-425.0741604518041,0.0,0.0,0.0,1102.9377474201922
2015-04-12,1506.6540495056124,-1387.9338004814983,4165.288570925772,1506.6540495056124,1506.6540495056124,-224.13576815130892,-224.13576815130892,-224.13576815130892,203.64879672927663,203.64879672927663,203.64879672927663,-427.7845648805855,-427.7845648805855,-427.7845648805855,0.0,0.0,0.0,1282.5182813543036
2015-04-13,1506.7813491424954,-1237.9478720464097,4132.160258312435,1506.7813491424954,1506.7813491424954,-16.16736313655716,-16.16736313655716,-16.16736313655716,411.61042650169315,411.61042650169315,411.61042650169315,-427.7777896382503,-427.7777896382503,-427.7777896382503,0.0,0.0,0.0,1490.6139860059382
2015-04-14,1506.908648779378,-1907.509334633845,3727.7988623122474,1506.908648779378,1506.908648779378,-597.8058001107614,-597.8058001107614,-597.8058001107614,-172.03488485299673,-172.03488485299673,-172.03488485299673,-425.77091525776467,-425.77091525776467,-425.77091525776467,0.0,0.0,0.0,909.1028486686165
2015-04-16,1507.1632480531437,-1272.4934979786444,4137.271684717146,1507.1632480531437,1507.1632480531437,-262.5879376808919,-262.5879376808919,-262.5879376808919,156.0358392101049,156.0358392101049,156.0358392101049,-418.62377689099685,-418.62377689099685,-418.62377689099685,0.0,0.0,0.0,1244.5753103722518
2015-04-17,1507.2905476900262,-1214.894983149788,4216.343602753432,1507.2905476900262,1507.2905476900262,4.870752017672832,4.870752017672832,4.870752017672832,419.72081846492466,419.72081846492466,419.72081846492466,-414.85006644725183,-414.85006644725183,-414.85006644725183,0.0,0.0,0.0,1512.161299707699
